year,patent_id,wipo,query_type,query_text,attempt_used,query_word_count,leak_overlap_count,leak_overlap_ratio,leak_query_ngram_count,status
2025,12319954,16,function,"Search prior art for novel morphinan derivative compounds that serve as σ1 receptor agonists while also acting as NMDA antagonists, enabling therapeutic treatment of conditions benefiting from this dual activity.",1,30,0,0.0,20,ok
2025,12346908,7,summary,"Search for systems that use a POS terminal in a brick‑and‑mortar store to retrieve an online order ID, determine return eligibility, generate printable return labels, update database custody flags, and automatically issue refunds after a timer if the seller fails to refund.",3,44,0,0.0,29,ok
2025,12346908,7,keyword,"Search for systems integrating a brick‑and‑mortar POS terminal, a database storing online order identifiers, a control circuit generating return labels and custody flags, and a timer‑based refund trigger for retailer‑handled third‑party returns.",1,37,0,0.0,26,ok
2025,12346908,7,function,"Find systems that, at a retail POS, accept an online order ID, query a database for the returned item and refund amount, generate a shipping label to the retailer, flag custody, and auto‑issue a refund after a timer if the vendor fails to reimburse.",2,45,0,0.0,26,ok
2025,12197840,6,summary,"Process for verifying steady‑state behavior of a logic block by analyzing the depth of its synchronizing flip‑flops relative to a prescribed limit, classifying the synchronization scheme, and generating corresponding convergence information.",1,33,0,0.0,20,ok
2025,12197840,6,keyword,"Search for prior art on verification of circuit convergence using a data model of a logic block, assumptions, recognition of a port‑connected synchronizer, determination of whether the synchronizer lies within a limited register‑chain depth, classification of synchronizer type and register count, and generation of convergence metrics output.",2,49,0,0.0,32,ok
2025,12197840,6,function,"Methods for verifying convergence of design blocks by analyzing data representations, applying assumptions, detecting port‑attached synchronization patterns, checking their proximity to a predetermined stage limit, classifying pattern type and distance, producing convergence data, and reporting the result.",2,38,0,0.0,27,ok
2025,12198116,7,summary,Search for digital token‑based marketplaces that link a cryptographically secure token to a virtual item representation and apply seller risk scoring to enable conditional listings.,1,26,0,0.0,17,ok
2025,12198116,7,keyword,"A platform utilizing digitally encoded item representations linked via blockchain-hashed identifiers, risk scoring algorithms evaluating seller profiles, conditional permission logic enforcing pre-sale criteria, and marketplace interfaces enabling tokenized asset transfer upon contract fulfillment.",2,35,0,0.0,31,ok
2025,12198116,7,function,"Describe a system that links cryptographically protected tokens with item data, evaluates seller risk scores, applies conditional listing rules, and enables marketplace transactions that transfer the token to buyer accounts.",3,30,0,0.0,21,ok
2025,12227945,35,summary,"An additively manufactured beam truss featuring a planar upper rib intersected by multiple vertical and oblique struts that align at shared junctions, with a lower tension line sliding against anchoring shoes to prevent side movement, thus improving stiffness while reducing material usage.",2,42,0,0.0,31,ok
2025,12227945,35,keyword,"Search for additively manufactured truss systems featuring a planar top chord with overlapping web-node intersections, tensioned bottom chord, and distal shoe for sliding restraint, covering spans L and beam depth H.",3,32,2,0.09090909090909091,22,failed_constraints
2025,12227945,35,function,"Patent search for lightweight truss designs employing additive‑manufactured brace members intersecting along a planar upper chord with coincident nodes, using a lower chord in tension and a sliding shoe system that locks lateral movement while allowing axial sliding.",3,39,0,0.0,29,ok
2025,12259151,30,summary,"Search for HVAC control device that converts digital input into PWM while using a startup cycles profile to maintain safe operation and switch automatically between manual and building automation control modes, improving commissioning and efficiency.",3,35,0,0.0,25,ok
2025,12259151,30,keyword,"Search for HVACR variable‑speed motor controllers that convert a digital input signal to PWM, enforce high‑and‑low output limits, use serial digital profiles specifying startup cycles, and auto‑switch from manual to automation mode via building automation system communication, incorporating microcontroller, non‑volatile memory, and analog outputs to device and BMS.",3,53,2,0.05,40,failed_constraints
2025,12259151,30,function,"Searching for systems that convert control signals into PWM to regulate HVAC motor output within a safe operating band, auto‑switching from manual to automated mode based on startup cycles and building automation inputs, while optimizing energy and reducing environmental disturbance.",3,41,0,0.0,29,ok
2025,12259508,27,summary,"Self‑powered neutron‑flux sensor with wireless transmission and control interface for subcritical reactors, utilizing high‑cross‑section capture material to generate electrical power and silicon carbide detectors to regulate neutron output in real‑time.",1,35,0,0.0,26,ok
2025,12259508,27,keyword,"self‑powered neutron flux sensor insert with high‑cross‑section neutron capture material housing, silicon carbide Schottky diode detector, wireless transmitter, power generator, and control system for monitoring and adjusting subcritical accelerator neutronics in spent fuel assemblies.",1,37,0,0.0,30,ok
2025,12259508,27,function,How can a self‑powered neutron‑flux sensing insert that generates power from captured delta‑radiation and wirelessly transmits the signal to a controller controlling a neutron‑generation device be employed to monitor and optimize neutron multiplication during fuel loading inside a containment vessel?,2,44,0,0.0,30,ok
2025,12308744,1,summary,"Search prior art for a power converter that adjusts its limiting current based on the high‑side switch duty cycle, employing a feedback network and a current‑producing element to keep the load current stable across different on‑times.",3,39,3,0.12,25,failed_constraints
